Season Number,Startup Name,Industry_Cleaned,Pitchers City,Pitchers State,Pitchers Average Age,Gross Margin,Net Margin,Yearly Revenue_M_INR,Monthly Sales_M_INR,Original Ask Amount_M_INR,Valuation Requested_M_INR,Total Deal Amount_M_INR,Deal Valuation_M_INR,Total Deal Equity,Total Deal Debt_M_INR,Royalty Percentage,Number of Sharks in Deal,Deal_Success_Flag,Received Offer,Accepted Offer,Number of Presenters,Male Presenters,Female Presenters,Couple Presenters,Founder_Type,Namita Investment Amount_M_INR,Vineeta Investment Amount_M_INR,Anupam Investment Amount_M_INR,Aman Investment Amount_M_INR,Peyush Investment Amount_M_INR,Ritesh Investment Amount_M_INR,Amit Investment Amount_M_INR,Guest Investment Amount_M_INR
1,BluePineFoods,F&B,Delhi,Delhi,Middle,,,9.5,0.8,5.0,100.0,7.5,46.9,16.0,0.0,,3.0,1,1,1.0,3,2.0,1.0,0,Mixed Team,0.0,2.5,0.0,2.5,0.0,0.0,0.0,2.5
1,BoozScooters,Vehicles/Electrical Vehicles,Ahmedabad,Gujarat,Young,,,0.4,0.04,4.0,26.7,4.0,8.0,50.0,0.0,,2.0,1,1,1.0,1,1.0,,0,Male Team,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1,HeartUpMySleeves,Beauty/Fashion,Delhi,Delhi,Young,,,0.0,0.2,2.5,25.0,2.5,8.3,30.0,0.0,,2.0,1,1,1.0,1,,1.0,0,Female Team,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0
1,TagzFoods,F&B,Bangalore,Karnataka,Middle,48.0,,70.0,0.0,7.0,700.0,7.0,254.5,2.75,0.0,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1,HeadAndHeart,Education/Kids,Patiala,Punjab,Middle,,,3.0,0.0,5.0,100.0,0.0,0.0,,0.0,,,0,0,,4,1.0,3.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Agritourism,Other,Baramati,Maharashtra,Middle,,,7.9,0.0,5.0,100.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,qZenseLabs,F&B,"Delhi,Mohali","Delhi,Punjab",Middle,,,2.5,1.5,10.0,4000.0,0.0,0.0,,0.0,,,0,1,0.0,2,,2.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Peeschute,Beauty/Fashion,Jalna,Maharashtra,Young,,,10.0,0.0,7.5,187.5,7.5,125.0,6.0,0.0,,1.0,1,1,1.0,1,1.0,,0,Male Team,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
1,NOCD,F&B,Bangalore,Karnataka,Middle,,,0.0,2.0,5.0,250.0,2.0,13.3,15.0,3.0,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CosIQ,Beauty/Fashion,Delhi,Delhi,Middle,75.0,20.0,0.0,0.4,5.0,66.7,5.0,20.0,25.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0
1,JhaJiAchaar,F&B,Darbhanga,Bihar,Old,18.0,,0.0,0.5,5.0,50.0,5.66,100.7,5.62,0.0,,2.0,1,1,1.0,2,,2.0,0,Female Team,2.83,2.83,0.0,0.0,0.0,0.0,0.0,0.0
1,Bummer,Beauty/Fashion,Ahmedabad,Gujarat,Young,70.0,,3.6,1.5,7.5,187.5,7.5,100.0,7.5,0.0,,2.0,1,1,1.0,1,1.0,,0,Male Team,3.75,0.0,0.0,3.75,0.0,0.0,0.0,0.0
1,RevampMoto,Vehicles/Electrical Vehicles,Nashik,Maharashtra,Young,,,0.0,0.001,10.0,1000.0,10.0,666.7,1.5,0.0,,2.0,1,1,1.0,3,3.0,,0,Male Team,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
1,HungryHead,F&B,Mumbai,Maharashtra,Middle,,,0.0,0.55,5.0,100.0,0.0,0.0,,0.0,,,0,0,,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ShrawaniEngineers,Beauty/Fashion,Nagpur,Maharashtra,Middle,,,5.0,0.0,2.0,20.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SkippiIcePops,F&B,Hyderabad,Telangana,Middle,,,0.0,0.75,4.5,90.0,10.0,66.7,15.0,0.0,,5.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
1,Menstrupedia,Education/Kids,Ahmedabad,Gujarat,Middle,27.0,,11.5,0.0,5.0,50.0,5.0,25.0,20.0,0.0,,1.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Hecoll,Beauty/Fashion,Hyderabad,Telangana,Middle,,,10.7,0.0,10.0,1000.0,0.0,0.0,,0.0,,,0,0,,1,,1.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RaisingSuperstars,Education/Kids,Gurgaon,Haryana,Middle,,,130.0,0.0,10.0,500.0,10.0,250.0,4.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
1,Torch-it,Education/Kids,Ahmedabad,Gujarat,Middle,,,26.0,0.1,7.5,750.0,0.0,0.0,,0.0,,,0,1,0.0,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Kavach,Education/Kids,Gurgaon,Haryana,Young,,,0.0,0.0,0.5,5.0,0.5,5.0,10.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,0,Mixed Team,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
1,LaKheerDeli,F&B,Pune,Maharashtra,Middle,,,0.0,0.6,5.0,66.7,0.0,0.0,,0.0,,,0,1,0.0,3,1.0,2.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BeyondSnack,F&B,Thiruvananthapuram,Kerala,Middle,51.0,,6.0,2.06,5.0,200.0,5.0,200.0,2.5,0.0,,2.0,1,1,1.0,1,1.0,,0,Male Team,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5
1,VivalyfInnovations,Medical/Health,Hyderabad,Telangana,Young,,,0.0,0.0,5.6,74.7,5.6,16.8,33.33,0.0,,2.0,1,1,1.0,2,1.0,1.0,0,Mixed Team,0.0,0.0,2.8,0.0,2.8,0.0,0.0,0.0
1,MotionBreeze,Vehicles/Electrical Vehicles,Vadodara,Gujarat,Middle,,,0.0,0.0,3.0,100.0,3.0,50.0,6.0,0.0,,1.0,1,1,1.0,4,4.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1,Altor,Manufacturing,Kolkata,West Bengal,Young,,,0.0,0.0,5.0,100.0,5.0,71.4,7.0,0.0,,2.0,1,1,1.0,4,4.0,,0,Male Team,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0
1,Ariro,Manufacturing,Chennai,Tamil Nadu,Young,50.0,,30.0,2.5,5.0,200.0,5.0,50.0,10.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0
1,KabiraHandmad,F&B,Jaipur,Rajasthan,Middle,3.0,1.0,0.0,16.0,10.0,200.0,0.0,0.0,,0.0,,,0,1,0.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Nuutjob,Beauty/Fashion,Ahmedabad,Gujarat,Young,70.0,,0.0,0.0002,2.5,50.0,2.5,12.5,20.0,0.0,,3.0,1,1,1.0,2,,2.0,0,Female Team,0.833,0.0,0.0,0.833,0.833,0.0,0.0,0.0
1,Meatyour,F&B,Pune,Maharashtra,Middle,30.0,,13.0,0.27999999999999997,3.0,60.0,3.0,15.0,20.0,0.0,,3.0,1,1,1.0,3,3.0,,0,Male Team,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,EventBeep,Education/Kids,Pune,Maharashtra,Young,,,12.0,0.0,3.0,150.0,3.0,100.0,3.0,0.0,,3.0,1,1,1.0,3,2.0,1.0,0,Mixed Team,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1,Gopal's56,F&B,Delhi,Delhi,Middle,21.0,,8.0,3.3,3000.0,12000.0,0.0,0.0,,0.0,,,0,0,,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ARRCOATSurfaceTextures,Manufacturing,Delhi,Delhi,Middle,,20.0,0.0,0.6,5.0,100.0,5.0,33.3,15.0,0.0,,1.0,1,1,1.0,3,3.0,,0,Male Team,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1,Farda,Beauty/Fashion,Nagpur,Maharashtra,Young,115.0,,0.0,0.032,3.0,30.0,3.0,15.0,20.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,0,Mixed Team,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1,Auli,Beauty/Fashion,Kolkata,West Bengal,Middle,80.0,10.0,25.0,1.6,7.5,187.5,7.5,50.0,15.0,0.0,,1.0,1,1,1.0,1,,1.0,0,Female Team,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SweeDesi,F&B,Pune,Maharashtra,Middle,,,0.0,0.0,4.0,133.3,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LOKA,Technology/Software,Delhi,Delhi,Young,,,0.0,0.0,4.0,80.0,4.0,16.7,24.0,0.0,,3.0,1,1,1.0,1,1.0,,0,Male Team,0.0,0.0,1.333,1.333,1.333,0.0,0.0,0.0
1,Annie,Education/Kids,Bangalore,Karnataka,Young,50.0,,50.0,0.4,3.0,600.0,10.5,350.0,3.0,0.0,,3.0,1,1,1.0,4,3.0,1.0,1,Mixed Team,3.5,0.0,3.5,0.0,3.5,0.0,0.0,0.0
1,Carragreen,Other,Indore,Madhya Pradesh,Middle,,,0.0,0.0,5.0,50.0,5.0,25.0,20.0,0.0,,2.0,1,1,1.0,2,,2.0,0,Female Team,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0
1,TheYarnBazaar,Manufacturing,Mumbai,Maharashtra,Middle,,,18.0,0.0,5.0,250.0,10.0,100.0,10.0,0.0,,4.0,1,1,1.0,1,1.0,,0,Male Team,0.0,0.0,2.5,2.5,2.5,0.0,0.0,2.5
1,TheRenalProject,Medical/Health,Mumbai,Maharashtra,Middle,,,30.0,0.0,10.0,333.3,10.0,166.7,6.0,0.0,,2.0,1,1,1.0,1,1.0,,0,Male Team,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1,MorrikoPureFoods,F&B,Valsad,Gujarat,Middle,,,0.0,1.6,10.0,333.3,0.0,0.0,,0.0,,,0,1,0.0,3,2.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,GoodGoodPiggy,Technology/Software,Delhi,Delhi,Young,,,0.0,0.0,4.5,90.0,0.0,0.0,,0.0,,,0,0,,2,,2.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HammerLifestyle,Other,Panipat,Haryana,Young,,,100.0,0.0,3.0,100.0,10.0,25.0,40.0,0.0,,1.0,1,1,1.0,3,3.0,,0,Male Team,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1,PNTRobotics,Technology/Software,Mumbai,Maharashtra,Young,,,0.0,0.0,5.0,125.0,2.5,10.0,25.0,2.5,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
1,Cocofit,F&B,Hyderabad,Telangana,Middle,95.0,,10.0,0.0,5e-06,0.0,5e-06,0.0,5.0,0.0,,3.0,1,1,1.0,3,3.0,,0,Male Team,1.6e-06,0.0,1.6e-06,1.6e-06,0.0,0.0,0.0,0.0
1,BambooIndia,Manufacturing,Pune,Maharashtra,Middle,,,38.0,2.0,8.0,200.0,5.0,142.9,3.5,3.0,,2.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5
1,FlyingFur,Other,Delhi,Delhi,Middle,,,0.0,0.0,7.5,107.1,0.0,0.0,,0.0,,,0,0,,3,2.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BeyondWater,F&B,Kolkata,West Bengal,Young,,,0.0,1.0,7.5,187.5,7.5,50.0,15.0,0.0,,2.0,1,1,1.0,2,1.0,1.0,0,Mixed Team,3.75,0.0,0.0,3.75,0.0,0.0,0.0,0.0
1,Let'sTry,F&B,Delhi,Delhi,Middle,55.0,25.0,0.0,0.3,4.5,225.0,4.5,37.5,12.0,0.0,,2.0,1,1,1.0,4,1.0,3.0,1,Mixed Team,0.0,0.0,2.25,2.25,0.0,0.0,0.0,0.0
1,FindYourKicksIndia,Beauty/Fashion,Ludhiana,Punjab,Young,,,0.0,0.35,5.0,50.0,5.0,20.0,25.0,0.0,,5.0,1,1,1.0,3,3.0,,0,Male Team,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1,AasVidyalaya,Education/Kids,Mumbai,Maharashtra,Middle,,,15.0,0.0,15.0,500.0,15.0,100.0,15.0,0.0,,3.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
1,Outbox,Business Services,Kolkata,West Bengal,Young,,,11.0,0.0,5.0,100.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RoadBounce,Technology/Software,Pune,Maharashtra,Middle,,,25.0,0.0,8.0,80.0,8.0,40.0,20.0,0.0,,1.0,1,1,1.0,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1,Mommy'sKitchen,F&B,Mumbai,Maharashtra,Middle,,,9.2,0.45,9.0,300.0,0.0,0.0,,0.0,,,0,0,,3,2.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,IndiaHempandCo,F&B,Bangalore,Karnataka,Middle,,,2.7,0.2,5.0,125.0,0.0,0.0,,0.0,,,0,1,0.0,1,,1.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Otua,Vehicles/Electrical Vehicles,Gurgaon,Haryana,Middle,,,0.0,0.0,10.0,1000.0,0.1,10.0,1.0,9.9,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1,Anthyesti,Business Services,Bangalore,Karnataka,Middle,50.0,6.0,11.6,0.0,5.0,200.0,0.0,0.0,,0.0,,,0,0,,1,,1.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Ethik,Manufacturing,Bangalore,Karnataka,Middle,,,1.2,0.1,1.5,30.0,0.0,0.0,,0.0,,,0,0,,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,WeSTOCK,Other,Ernakulam,Kerala,Middle,,,5.4,0.0,5.0,100.0,6.0,60.0,10.0,0.0,,4.0,1,1,1.0,2,2.0,,0,Male Team,1.5,0.0,0.0,1.5,1.5,0.0,0.0,1.5
1,KetoIndia,F&B,Delhi,Delhi,Young,,,18.0,1.5,15.0,1200.0,0.0,0.0,,0.0,,,0,1,0.0,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Magiclock,Other,Mumbai,Maharashtra,Middle,,,0.0,0.004,12.0,150.0,0.0,0.0,,0.0,,,0,0,,3,3.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,TheStatePlate,F&B,"Bangalore,Kolkata","Karnataka,West Bengal",Young,34.0,,0.0,4.0,6.5,325.0,4.0,133.3,3.0,2.5,,1.0,1,1,1.0,2,1.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1,Bakarmax,Technology/Software,Delhi,Delhi,Young,,,3.5,0.5,3.5,70.0,0.0,0.0,,0.0,,,0,0,,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,INACAN,F&B,Pune,Maharashtra,Middle,,,0.0,2.3,5.0,250.0,10.0,100.0,10.0,0.0,,5.0,1,1,1.0,3,3.0,,0,Male Team,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0
1,Get-A-Whey,F&B,Mumbai,Maharashtra,Middle,69.0,20.0,36.0,0.025,10.0,125.0,10.0,66.7,15.0,0.0,,3.0,1,1,1.0,2,1.0,1.0,0,Mixed Team,0.0,3.3329999999999997,0.0,3.3329999999999997,0.0,0.0,0.0,3.3329999999999997
1,Sid07Designs,Other,Jammu,Jammu & Kashmir,Young,,,0.0,0.1,4.7,47.0,2.5,3.3,75.0,2.2,,1.0,1,1,1.0,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
1,TheQuirkyNaari,Beauty/Fashion,Mathura,Uttar Pradesh,Young,,,0.0,0.3,3.5,70.0,3.5,14.6,24.0,0.0,,2.0,1,1,1.0,1,,1.0,0,Female Team,0.0,1.75,1.75,0.0,0.0,0.0,0.0,0.0
1,HairOriginals,Beauty/Fashion,Gurgaon,Haryana,Middle,62.0,,0.0,5.5,6.0,300.0,6.0,150.0,4.0,0.0,,3.0,1,1,1.0,3,3.0,,0,Male Team,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
1,Poo-de-Cologne,Beauty/Fashion,Mumbai,Maharashtra,Middle,150.0,,0.0,0.075,7.5,150.0,0.0,0.0,,0.0,,,0,0,,1,,1.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Moonshine,F&B,Mumbai,Maharashtra,Middle,70.0,,37.2,0.0,8.0,1600.0,0.0,0.0,,0.0,,,0,1,0.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Falhari,F&B,Gurgaon,Haryana,Middle,25.0,,0.0,0.1,5.0,250.0,0.0,0.0,,0.0,,,0,1,0.0,3,3.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,NamhyaFoods,F&B,Jammu,Jammu & Kashmir,Young,,34.0,0.0,1.6,10.0,200.0,5.0,50.0,10.0,5.0,,1.0,1,1,1.0,1,,1.0,0,Female Team,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1,UrbanMonkey,Beauty/Fashion,Mumbai,Maharashtra,Young,,25.0,250.0,20.0,10.0,1000.0,0.0,0.0,,0.0,,,0,1,0.0,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,GuardianGears,Manufacturing,Hyderabad,Telangana,Middle,50.0,15.0,25.0,2.1,3.0,60.0,0.0,0.0,,0.0,,,0,1,0.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ModernMyth,Beauty/Fashion,Delhi,Delhi,Young,,,0.0,1.4,7.5,150.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,TheSassBar,Beauty/Fashion,Mumbai,Maharashtra,Young,65.0,55.0,0.0,0.7,4.0,50.0,5.0,14.3,35.0,0.0,,2.0,1,1,1.0,1,,1.0,0,Female Team,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5
1,KGAgrotech,Other,Malegaon,Maharashtra,Young,,,0.0,0.0,3.0,30.0,1.0,2.5,40.0,2.0,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,NuskhaKitchen,F&B,Jaipur,Rajasthan,Middle,,,0.0,0.145,2.0,20.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PawsIndia,Other,Mumbai,Maharashtra,Young,,16.0,30.0,2.0,5.0,125.0,5.0,33.3,15.0,0.0,,1.0,1,1,1.0,1,,1.0,0,Female Team,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1,SunfoxTechnologies,Medical/Health,Dehradun,Uttarakhand,Young,,,12.0,0.5,10.0,500.0,10.0,166.7,6.0,0.0,,5.0,1,1,1.0,4,4.0,,0,Male Team,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
1,Alpino,F&B,Surat,Gujarat,Young,38.0,,0.0,0.0,15.0,750.0,0.0,0.0,,0.0,,,0,1,0.0,4,4.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,IsakFragrances,Beauty/Fashion,Lucknow,Uttar Pradesh,Young,,,0.0,0.35,5.0,62.5,5.0,10.0,50.0,0.0,,1.0,1,1,1.0,1,,1.0,0,Female Team,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1,JulaaAutomation,Manufacturing,Ahmedabad,Gujarat,Middle,,,0.0,0.0,5.0,50.0,0.0,0.0,,0.0,,,0,0,,3,3.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RarePlanet,Manufacturing,Kolkata,West Bengal,Middle,,10.0,0.0,1.2,6.5,650.0,6.5,216.7,3.0,0.0,,1.0,1,1,1.0,2,2.0,,0,Male Team,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ThekaCoffee,F&B,Gandhinagar,Gujarat,Young,,,18.0,0.4,5.0,50.0,0.0,0.0,,0.0,,,0,0,,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,WattTechnovations,Medical/Health,Pune,Maharashtra,Young,,,0.0,0.0,0.000101,0.0,0.000101,0.0,4.0,0.0,,4.0,1,1,1.0,1,1.0,,0,Male Team,2.525e-05,0.0,2.525e-05,0.0,2.525e-05,0.0,0.0,2.525e-05
1,AlisteTechnologies,Technology/Software,Noida,Uttar Pradesh,Young,,40.0,6.3,0.75,6.0,120.0,0.0,0.0,,0.0,,,0,1,0.0,6,6.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,InsuranceSamadhan,Business Services,Noida,Uttar Pradesh,Middle,,,10.4,2.2,10.0,1000.0,10.0,250.0,4.0,0.0,,1.0,1,1,1.0,3,2.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1,HumpyA2,F&B,Pune,Maharashtra,Middle,44.0,,20.8,0.0,7.5,187.5,10.0,66.7,15.0,0.0,,3.0,1,1,1.0,3,2.0,1.0,0,Mixed Team,0.0,3.3329999999999997,0.0,0.0,3.3329999999999997,0.0,0.0,3.3329999999999997
1,KunafaWorld,F&B,Mangalore,Karnataka,Young,,30.0,20.0,3.0,9.0,180.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,GoldSafeSolutions,Manufacturing,Mumbai,Maharashtra,Middle,25.0,,6.0,0.0,5.0,100.0,5.0,16.7,30.0,0.0,,3.0,1,1,1.0,2,2.0,,0,Male Team,0.0,1.666,0.0,0.0,1.666,0.0,0.0,1.666
1,WakaoFoods,F&B,Goa,Goa,Middle,,,7.2,0.6,7.5,150.0,7.5,35.7,21.0,0.0,,3.0,1,1,1.0,1,1.0,,0,Male Team,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5
1,PDDFalcon,Manufacturing,Gandhinagar,Gujarat,Young,30.0,,24.2,0.0,7.5,250.0,0.0,0.0,,0.0,,,0,1,0.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PlayBoxTV,Business Services,Mumbai,Maharashtra,Young,,,102.0,8.7,10.0,285.7,0.0,0.0,,0.0,,,0,1,0.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Sippline,Manufacturing,Pune,Maharashtra,Middle,,,0.0,0.0,7.5,50.0,0.0,0.0,,0.0,,,0,0,,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,KabaddiAdda,Fitness/Sports/Outdoors,Bangalore,Karnataka,Middle,80.0,30.0,25.0,0.0,8.0,800.0,8.0,133.3,6.0,0.0,,2.0,1,1,1.0,2,2.0,,0,Male Team,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ShadesofSpring,Business Services,Bangalore,Karnataka,Young,30.0,,90.0,0.0,30.0,3000.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Scholify,Education/Kids,Bangalore,Karnataka,Middle,,,0.0,0.0,5.0,66.7,0.0,0.0,,0.0,,,0,0,,1,1.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Scrapshala,Manufacturing,Varanasi,Uttar Pradesh,Middle,,,2.7,0.2,5.0,50.0,0.0,0.0,,0.0,,,0,0,,2,,2.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Sabjikothi,Manufacturing,Bhagalpur,Bihar,Young,,,0.0,0.0,6.0,240.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,0,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,AyuRythm,Medical/Health,Bangalore,Karnataka,Middle,,,0.0,0.0,7.5,375.0,7.5,279.9,2.68,0.0,,1.0,1,1,1.0,3,3.0,,0,Male Team,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
1,Astrix,Manufacturing,Coimbatore,Tamil Nadu,Middle,,,7.5,1.8,7.5,250.0,0.0,0.0,,0.0,,,0,0,,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,TheaAndSid,Business Services,Mumbai,Maharashtra,Middle,75.0,30.0,1.6,1.0,8.0,114.3,0.0,0.0,,0.0,,,0,0,,2,,2.0,0,Female Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ExperentialEtc,Technology/Software,Mumbai,Maharashtra,Middle,,,10.0,0.0,20.0,500.0,0.0,0.0,,0.0,,,0,1,0.0,2,2.0,,0,Male Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,GrowFitter,Technology/Software,Mumbai,Maharashtra,Middle,,,17.0,0.0,5.0,500.0,5.0,250.0,2.0,0.0,,1.0,1,1,1.0,2,2.0,,0,Male Team,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1,C3Med-Tech,Medical/Health,Ahmedabad,Gujarat,Middle,,,0.0,0.0,3.5,58.3,0.0,0.0,,0.0,,,0,1,0.0,2,1.0,1.0,1,Mixed Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ColourMeMad-CMM,Beauty/Fashion,Mumbai,Maharashtra,Middle,,,0.0,0.066,4.0,40.0,4.0,16.0,25.0,0.0,,1.0,1,1,1.0,2,1.0,1.0,1,Mixed Team,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
